iter	Passed	Remaining
3222	92060	50757
3223	92087	50728
3224	92112	50697
3225	92140	50668
3226	92167	50639
3227	92195	50610
3228	92219	50579
3229	92241	50547
3230	92269	50518
3231	92298	50490
3232	92324	50460
3233	92351	50430
3234	92374	50399
3235	92398	50368
3236	92423	50337
3237	92452	50309
3238	92484	50282
3239	92509	50252
3240	92533	50221
3241	92558	50190
3242	92582	50159
3243	92611	50131
3244	92637	50101
3245	92663	50071
3246	92692	50043
3247	92720	50014
3248	92745	49983
3249	92769	49952
3250	92796	49923
3251	92827	49896
3252	92855	49867
3253	92884	49838
3254	92911	49809
3255	92939	49780
3256	92969	49752
3257	92999	49725
3258	93028	49697
3259	93053	49666
3260	93084	49639
3261	93113	49610
3262	93143	49583
3263	93170	49553
3264	93196	49524
3265	93226	49496
3266	93255	49467
3267	93285	49439
3268	93316	49412
3269	93359	49392
3270	93390	49364
3271	93419	49336
3272	93450	49309
3273	93477	49280
3274	93504	49250
3275	93531	49221
3276	93561	49193
3277	93586	49162
3278	93611	49132
3279	93637	49102
3280	93669	49075
3281	93696	49046
3282	93724	49017
3283	93752	48988
3284	93779	48959
3285	93808	48931
3286	93837	48902
3287	93864	48873
3288	93891	48844
3289	93918	48814
3290	93943	48784
3291	93972	48755
3292	93998	48726
3293	94023	48695
3294	94046	48664
3295	94071	48633
3296	94096	48603
3297	94120	48572
3298	94147	48543
3299	94171	48512
3300	94199	48483
3301	94226	48454
3302	94251	48423
3303	94273	48392
3304	94298	48361
3305	94325	48332
3306	94349	48301
3307	94380	48274
3308	94406	48244
3309	94433	48215
3310	94460	48186
3311	94483	48154
3312	94505	48122
3313	94532	48093
3314	94561	48065
3315	94588	48035
3316	94613	48005
3317	94643	47977
3318	94673	47950
3319	94701	47921
3320	94728	47892
3321	94757	47863
3322	94783	47833
3323	94808	47803
3324	94839	47776
3325	94862	47744
3326	94886	47714
3327	94913	47685
3328	94940	47655
3329	94967	47626
3330	94995	47597
3331	95021	47567
3332	95051	47539
3333	95077	47510
3334	95103	47480
3335	95130	47451
3336	95160	47423
3337	95181	47391
3338	95209	47362
3339	95234	47332
3340	95261	47303
3341	95289	47274
3342	95316	47244
3343	95341	47214
3344	95368	47185
3345	95393	47154
3346	95418	47124
3347	95444	47095
3348	95470	47065
3349	95493	47034
3350	95521	47005
3351	95547	46975
3352	95569	46944
3353	95591	46912
3354	95615	46881
3355	95643	46852
3356	95668	46822
3357	95696	46793
3358	95722	46764
3359	95747	46733
3360	95772	46703
3361	95801	46675
3362	95829	46646
3363	95855	46617
3364	95884	46588
3365	95914	46560
3366	95940	46531
3367	95968	46502
3368	95992	46471
3369	96020	46443
3370	96043	46412
3371	96068	46381
3372	96097	46353
3373	96143	46333
3374	96182	46310
3375	96210	46281
3376	96237	46252
3377	96265	46223
3378	96291	46193
3379	96315	46163
3380	96341	46133
3381	96368	46104
3382	96394	46074
3383	96420	46044
3384	96446	46015
3385	96472	45985
3386	96496	45954
3387	96523	45925
3388	96551	45896
3389	96575	45866
3390	96605	45838
3391	96631	45808
3392	96657	45779
3393	96686	45750
3394	96708	45719
3395	96733	45688
3396	96759	45659
3397	96786	45630
3398	96813	45601
3399	96839	45571
3400	96863	45540
3401	96890	45511
3402	96918	45483
3403	96945	45453
3404	96972	45424
3405	96999	45395
3406	97030	45368
3407	97054	45337
3408	97082	45308
3409	97111	45280
3410	97143	45254
3411	97169	45224
3412	97193	45193
3413	97222	45165
3414	97250	45136
3415	97277	45107
3416	97301	45077
3417	97329	45048
3418	97357	45019
3419	97384	44990
3420	97414	44962
3421	97439	44932
3422	97466	44903
3423	97492	44873
3424	97519	44844
3425	97545	44814
3426	97569	44784
3427	97598	44756
3428	97628	44728
3429	97657	44700
3430	97684	44671
3431	97713	44642
3432	97740	44613
3433	97765	44583
3434	97791	44554
3435	97816	44524
3436	97847	44496
3437	97875	44468
3438	97903	44439
3439	97934	44412
3440	97960	44382
3441	97988	44353
3442	98014	44324
3443	98046	44297
3444	98070	44267
3445	98095	44236
3446	98120	44206
3447	98146	44177
3448	98173	44148
3449	98203	44120
3450	98231	44091
3451	98260	44063
3452	98286	44033
3453	98312	44004
3454	98340	43975
3455	98367	43946
3456	98393	43917
3457	98421	43888
3458	98446	43858
3459	98476	43830
3460	98501	43800
3461	98528	43771
3462	98554	43742
3463	98581	43712
3464	98609	43684
3465	98638	43655
3466	98664	43626
3467	98691	43597
3468	98720	43568
3469	98747	43540
3470	98777	43512
3471	98802	43482
3472	98828	43452
3473	98854	43423
3474	98879	43393
3475	98906	43364
3476	98931	43334
3477	98958	43305
3478	98990	43278
3479	99017	43249
3480	99045	43220
3481	99074	43192
3482	99100	43162
3483	99127	43133
3484	99154	43104
3485	99190	43079
3486	99231	43056
3487	99276	43034
3488	99303	43005
3489	99332	42977
3490	99362	42949
3491	99391	42921
3492	99417	42892
3493	99446	42863
3494	99470	42833
3495	99495	42803
3496	99524	42775
3497	99548	42744
3498	99577	42716
3499	99607	42688
3500	99632	42658
3501	99658	42629
3502	99685	42600
3503	99713	42571
3504	99738	42541
3505	99766	42513
3506	99795	42484
3507	99824	42456
3508	99850	42427
3509	99877	42398
3510	99906	42370
3511	99932	42340
3512	99957	42310
3513	99986	42282
3514	100010	42251
3515	100037	42223
3516	100062	42193
3517	100090	42164
3518	100117	42135
3519	100143	42105
3520	100172	42077
3521	100200	42048
3522	100228	42020
3523	100255	41991
3524	100284	41962
3525	100304	41931
3526	100331	41902
3527	100354	41871
3528	100384	41843
3529	100409	41813
3530	100431	41782
3531	100457	41752
3532	100495	41728
3533	100522	41699
3534	100549	41670
3535	100573	41640
3536	100598	41610
3537	100624	41580
3538	100650	41551
3539	100674	41520
3540	100708	41494
3541	100748	41471
3542	100774	41441
3543	100804	41414
3544	100834	41386
3545	100861	41357
3546	100884	41326
3547	100909	41296
3548	100936	41267
3549	100964	41238
3550	100992	41210
3551	101018	41180
3552	101048	41153
3553	101074	41123
3554	101101	41094
3555	101130	41066
3556	101158	41037
3557	101184	41008
3558	101207	40977
3559	101237	40949
3560	101267	40922
3561	101298	40894
3562	101331	40868
3563	101360	40840
3564	101389	40811
3565	101414	40782
3566	101443	40753
3567	101471	40725
3568	101500	40696
3569	101527	40667
3570	101551	40637
3571	101577	40608
3572	101604	40579
3573	101628	40549
3574	101655	40520
3575	101685	40492
3576	101714	40464
3577	101741	40434
3578	101768	40406
3579	101795	40376
3580	101824	40348
3581	101853	40320
3582	101879	40291
3583	101904	40261
3584	101927	40230
3585	101954	40201
3586	101980	40172
3587	102007	40143
3588	102033	40114
3589	102063	40086
3590	102088	40056
3591	102118	40028
3592	102142	39998
3593	102167	39968
3594	102194	39939
3595	102222	39910
3596	102247	39881
3597	102273	39851
3598	102298	39822
3599	102324	39793
3600	102353	39764
3601	102381	39736
3602	102410	39707
3603	102436	39678
3604	102465	39650
3605	102487	39619
3606	102512	39589
3607	102539	39560
3608	102564	39530
3609	102591	39501
3610	102616	39472
3611	102640	39442
3612	102665	39412
3613	102689	39382
3614	102717	39353
3615	102737	39322
3616	102764	39293
3617	102793	39264
3618	102816	39234
3619	102844	39206
3620	102873	39177
3621	102900	39148
3622	102927	39119
3623	102955	39091
3624	102982	39062
3625	103010	39033
3626	103032	39002
3627	103058	38973
3628	103089	38946
3629	103116	38917
3630	103144	38888
3631	103167	38858
3632	103191	38828
3633	103217	38798
3634	103243	38769
3635	103268	38740
3636	103293	38710
3637	103321	38681
3638	103345	38651
3639	103373	38622
3640	103396	38592
3641	103422	38563
3642	103449	38534
3643	103477	38505
3644	103504	38477
3645	103530	38447
3646	103557	38418
3647	103584	38389
3648	103607	38359
3649	103635	38330
3650	103660	38301
3651	103691	38273
3652	103716	38244
3653	103742	38214
3654	103766	38185
3655	103790	38155
3656	103817	38125
3657	103840	38095
3658	103868	38067
3659	103895	38038
3660	103922	38009
3661	103952	37981
3662	103982	37953
3663	104012	37925
3664	104039	37897
3665	104065	37867
3666	104091	37838
3667	104120	37810
3668	104146	37781
3669	104169	37750
3670	104195	37721
3671	104223	37693
3672	104253	37665
3673	104279	37635
3674	104307	37607
3675	104333	37578
3676	104361	37549
3677	104386	37520
3678	104411	37490
3679	104438	37461
3680	104466	37433
3681	104489	37402
3682	104515	37373
3683	104539	37343
3684	104563	37313
3685	104589	37284
3686	104614	37254
3687	104644	37227
3688	104670	37197
3689	104694	37168
3690	104720	37138
3691	104744	37108
3692	104775	37081
3693	104808	37054
3694	104842	37028
3695	104871	37000
3696	104903	36972
3697	104935	36945
3698	104967	36918
3699	104993	36889
3700	105025	36862
3701	105054	36834
3702	105083	36806
3703	105107	36776
3704	105134	36747
3705	105161	36718
3706	105194	36691
3707	105220	36662
3708	105244	36632
3709	105278	36606
3710	105309	36578
3711	105334	36549
3712	105362	36520
3713	105392	36493
3714	105423	36465
3715	105452	36437
3716	105476	36407
3717	105504	36379
3718	105538	36352
3719	105566	36323
3720	105595	36295
3721	105623	36267
3722	105655	36240
3723	105686	36212
3724	105712	36183
3725	105742	36155
3726	105769	36126
3727	105798	36098
3728	105824	36069
3729	105847	36039
3730	105871	36009
3731	105896	35979
3732	105923	35950
3733	105951	35922
3734	105976	35892
3735	106003	35864
3736	106033	35836
3737	106061	35807
3738	106110	35786
3739	106137	35757
3740	106167	35729
3741	106193	35700
3742	106219	35671
3743	106247	35642
3744	106274	35614
3745	106299	35584
3746	106323	35554
3747	106347	35524
3748	106374	35495
3749	106399	35466
3750	106425	35437
3751	106453	35408
3752	106478	35379
3753	106501	35349
3754	106525	35319
3755	106547	35288
3756	106573	35259
3757	106601	35231
3758	106625	35201
3759	106652	35172
3760	106678	35143
3761	106704	35114
3762	106730	35085
3763	106759	35057
3764	106787	35028
3765	106814	34999
3766	106841	34971
3767	106867	34941
3768	106894	34913
3769	106923	34884
3770	106949	34855
3771	106977	34827
3772	107004	34798
3773	107029	34769
3774	107052	34738
3775	107076	34709
3776	107105	34680
3777	107131	34651
3778	107161	34624
3779	107189	34595
3780	107213	34565
3781	107243	34538
3782	107274	34510
3783	107301	34481
3784	107326	34452
3785	107353	34423
3786	107379	34394
3787	107406	34365
3788	107433	34336
3789	107461	34308
3790	107485	34278
3791	107517	34251
3792	107548	34223
3793	107573	34194
3794	107597	34164
3795	107618	34133
3796	107644	34104
3797	107670	34075
3798	107700	34047
3799	107727	34019
3800	107752	33989
3801	107778	33960
3802	107805	33931
3803	107828	33901
3804	107854	33872
3805	107881	33844
3806	107909	33815
3807	107936	33786
3808	107964	33758
3809	107993	33730
3810	108019	33701
3811	108050	33673
3812	108087	33647
3813	108126	33622
3814	108171	33599
3815	108223	33578
3816	108263	33554
3817	108298	33527
3818	108341	33503
3819	108375	33477
3820	108414	33452
3821	108448	33425
3822	108480	33398
3823	108508	33369
3824	108535	33340
3825	108564	33312
3826	108585	33282
3827	108612	33253
3828	108641	33225
3829	108669	33196
3830	108693	33166
3831	108721	33138
3832	108749	33110
3833	108775	33080
3834	108801	33051
3835	108826	33022
3836	108855	32994
3837	108881	32965
3838	108907	32936
3839	108934	32907
3840	108961	32878
3841	108987	32849
3842	109011	32819
3843	109037	32790
3844	109062	32761
3845	109086	32731
3846	109114	32703
3847	109141	32674
3848	109168	32645
3849	109194	32616
3850	109223	32588
3851	109252	32560
3852	109277	32530
3853	109302	32501
3854	109331	32473
3855	109357	32444
3856	109384	32415
3857	109411	32386
3858	109438	32357
3859	109465	32329
3860	109491	32300
3861	109515	32270
3862	109538	32240
3863	109562	32210
3864	109594	32183
3865	109619	32154
3866	109645	32125
3867	109669	32095
3868	109695	32066
3869	109723	32038
3870	109749	32008
3871	109775	31980
3872	109803	31951
3873	109830	31922
3874	109855	31893
3875	109879	31863
3876	109909	31835
3877	109940	31808
3878	109964	31778
3879	109992	31750
3880	110022	31722
3881	110048	31693
3882	110076	31664
3883	110096	31634
3884	110122	31605
3885	110143	31574
3886	110170	31546
3887	110199	31517
3888	110227	31489
3889	110255	31461
3890	110281	31431
3891	110317	31405
3892	110344	31377
3893	110374	31349
3894	110401	31320
3895	110428	31291
3896	110454	31262
3897	110478	31233
3898	110504	31204
3899	110531	31175
3900	110556	31146
3901	110585	31118
3902	110614	31089
3903	110641	31061
3904	110690	31038
3905	110717	31009
3906	110744	30981
3907	110769	30951
3908	110794	30922
3909	110819	30893
3910	110841	30863
3911	110868	30834
3912	110896	30806
3913	110923	30777
3914	110948	30748
3915	110976	30719
3916	111006	30691
3917	111029	30661
3918	111051	30631
3919	111077	30603
3920	111101	30573
3921	111128	30544
3922	111157	30516
3923	111185	30488
3924	111214	30459
3925	111239	30430
3926	111264	30401
3927	111291	30372
3928	111320	30344
3929	111346	30315
3930	111368	30285
3931	111390	30255
3932	111417	30226
3933	111446	30198
3934	111474	30170
3935	111504	30142
3936	111529	30113
3937	111559	30085
3938	111606	30062
3939	111641	30035
3940	111683	30010
3941	111727	29986
3942	111758	29959
3943	111792	29932
3944	111836	29908
3945	111867	29880
3946	111899	29853
3947	111934	29826
3948	111968	29799
3949	112002	29772
3950	112036	29745
3951	112067	29718
3952	112105	29692
3953	112129	29662
3954	112157	29634
3955	112180	29604
3956	112206	29575
3957	112234	29547
3958	112262	29518
3959	112286	29489
3960	112314	29460
3961	112340	29431
3962	112369	29403
3963	112396	29374
3964	112420	29345
3965	112446	29316
3966	112472	29287
3967	112500	29259
3968	112526	29230
3969	112553	29201
3970	112580	29172
3971	112611	29145
3972	112638	29116
3973	112669	29088
3974	112694	29059
3975	112720	29030
3976	112748	29002
3977	112779	28974
3978	112806	28945
3979	112831	28916
3980	112856	28887
3981	112885	28859
3982	112910	28829
3983	112938	28801
3984	112965	28773
3985	112992	28744
3986	113020	28715
3987	113046	28686
3988	113074	28658
3989	113100	28629
3990	113128	28600
3991	113155	28572
3992	113181	28543
3993	113204	28513
3994	113235	28485
3995	113259	28456
3996	113286	28428
3997	113314	28399
3998	113342	28371
3999	113369	28342
4000	113398	28314
4001	113425	28285
4002	113449	28256
4003	113477	28227
4004	113502	28198
4005	113527	28169
4006	113555	28140
4007	113579	28111
4008	113613	28084
4009	113647	28057
4010	113677	28029
4011	113703	28000
4012	113731	27972
4013	113759	27943
4014	113790	27916
4015	113819	27888
4016	113844	27858
4017	113876	27831
4018	113900	27801
4019	113925	27772
4020	113948	27743
4021	113975	27714
4022	114001	27685
4023	114027	27656
4024	114056	27628
4025	114085	27600
4026	114112	27571
4027	114138	27542
4028	114165	27514
4029	114189	27484
4030	114215	27455
4031	114244	27427
4032	114272	27399
4033	114300	27371
4034	114326	27342
4035	114356	27313
4036	114384	27285
4037	114411	27256
4038	114434	27227
4039	114458	27198
4040	114482	27168
4041	114508	27139
4042	114534	27110
4043	114558	27081
4044	114583	27052
4045	114615	27025
4046	114641	26996
4047	114667	26967
4048	114692	26938
4049	114718	26909
4050	114741	26879
4051	114766	26850
4052	114794	26822
4053	114823	26794
4054	114849	26765
4055	114876	26736
4056	114903	26707
4057	114929	26679
4058	114954	26649
4059	114981	26621
4060	115009	26592
4061	115037	26564
4062	115064	26535
4063	115095	26508
4064	115128	26480
4065	115157	26452
4066	115185	26424
4067	115210	26395
4068	115236	26366
4069	115263	26337
4070	115294	26310
4071	115323	26282
4072	115349	26253
4073	115380	26225
4074	115410	26197
4075	115437	26168
4076	115465	26140
4077	115494	26112
4078	115518	26083
4079	115552	26055
4080	115598	26031
4081	115643	26007
4082	115691	25983
4083	115733	25957
4084	115776	25932
4085	115803	25904
4086	115845	25878
4087	115879	25851
4088	115903	25822
4089	115931	25794
4090	115958	25765
4091	115984	25736
4092	116026	25711
4093	116067	25685
4094	116093	25656
4095	116121	25628
4096	116146	25599
4097	116169	25569
4098	116195	25540
4099	116221	25512
4100	116247	25483
4101	116275	25454
4102	116302	25426
4103	116328	25397
4104	116354	25368
4105	116383	25340
4106	116409	25311
4107	116435	25282
4108	116459	25253
4109	116485	25224
4110	116513	25195
4111	116540	25167
4112	116565	25138
4113	116591	25109
4114	116616	25080
4115	116640	25051
4116	116669	25022
4117	116695	24994
4118	116721	24965
4119	116750	24936
4120	116777	24908
4121	116801	24879
4122	116826	24850
4123	116851	24821
4124	116879	24792
4125	116904	24763
4126	116931	24735
4127	116958	24706
4128	116984	24677
4129	117008	24648
4130	117030	24618
4131	117058	24590
4132	117093	24563
4133	117131	24536
4134	117167	24510
4135	117206	24484
4136	117238	24456
4137	117272	24429
4138	117305	24402
4139	117342	24375
4140	117391	24351
4141	117426	24324
4142	117456	24296
4143	117480	24267
4144	117505	24238
4145	117535	24210
4146	117562	24181
4147	117591	24153
4148	117620	24125
4149	117646	24096
4150	117671	24067
4151	117696	24038
4152	117727	24010
4153	117761	23983
4154	117790	23954
4155	117816	23926
4156	117839	23896
4157	117863	23867
4158	117892	23839
4159	117924	23811
4160	117952	23783
4161	117977	23754
4162	118009	23726
4163	118037	23698
4164	118068	23670
4165	118099	23642
4166	118133	23615
4167	118164	23587
4168	118194	23559
4169	118223	23531
4170	118253	23503
4171	118278	23474
4172	118305	23445
4173	118336	23417
4174	118364	23389
4175	118391	23360
4176	118419	23332
4177	118451	23304
4178	118481	23276
4179	118510	23248
4180	118537	23219
4181	118564	23191
4182	118592	23162
4183	118619	23134
4184	118645	23105
4185	118671	23076
4186	118696	23047
4187	118724	23019
4188	118754	22991
4189	118783	22962
4190	118809	22934
4191	118833	22904
4192	118859	22876
4193	118885	22847
4194	118914	22819
4195	118948	22791
4196	118978	22763
4197	119007	22735
4198	119038	22707
4199	119066	22679
4200	119093	22650
4201	119120	22622
4202	119146	22593
4203	119173	22564
4204	119197	22535
4205	119223	22506
4206	119249	22477
4207	119275	22449
4208	119303	22420
4209	119326	22391
4210	119353	22362
4211	119380	22334
4212	119406	22305
4213	119429	22276
4214	119454	22247
4215	119484	22219
4216	119510	22190
4217	119535	22161
4218	119560	22132
4219	119584	22103
4220	119611	22074
4221	119634	22045
4222	119660	22016
4223	119691	21988
4224	119718	21960
4225	119748	21932
4226	119775	21903
4227	119803	21875
4228	119827	21846
4229	119854	21817
4230	119881	21788
4231	119904	21759
4232	119930	21730
4233	119954	21701
4234	119980	21673
4235	120005	21644
4236	120033	21615
4237	120058	21586
4238	120085	21558
4239	120114	21529
4240	120140	21501
4241	120163	21472
4242	120189	21443
4243	120214	21414
4244	120242	21385
4245	120266	21356
4246	120290	21327
4247	120317	21299
4248	120344	21270
4249	120373	21242
4250	120401	21214
4251	120428	21185
4252	120457	21157
4253	120481	21128
4254	120509	21099
4255	120536	21071
4256	120563	21042
4257	120606	21016
4258	120646	20990
4259	120671	20961
4260	120698	20933
4261	120724	20904
4262	120751	20875
4263	120777	20847
4264	120803	20818
4265	120829	20789
4266	120856	20761
4267	120882	20732
4268	120912	20704
4269	120940	20676
4270	120968	20647
4271	121000	20619
4272	121028	20591
4273	121057	20563
4274	121084	20534
4275	121111	20506
4276	121135	20477
4277	121162	20448
4278	121187	20419
4279	121213	20391
4280	121239	20362
4281	121265	20333
4282	121291	20304
4283	121318	20276
4284	121344	20247
4285	121370	20219
4286	121400	20190
4287	121425	20162
4288	121452	20133
4289	121482	20105
4290	121514	20077
4291	121542	20049
4292	121569	20020
4293	121594	19992
4294	121618	19962
4295	121645	19934
4296	121692	19909
4297	121734	19883
4298	121783	19858
4299	121832	19833
4300	121878	19807
4301	121928	19782
4302	121954	19754
4303	121975	19724
4304	122000	19695
4305	122025	19666
4306	122051	19638
4307	122080	19609
4308	122105	19581
4309	122129	19552
4310	122180	19527
4311	122224	19501
4312	122272	19476
4313	122301	19448
4314	122326	19419
4315	122351	19390
4316	122375	19361
4317	122405	19333
4318	122432	19304
4319	122458	19275
4320	122484	19247
4321	122510	19218
4322	122535	19189
4323	122559	19160
4324	122587	19132
4325	122613	19103
4326	122640	19074
4327	122660	19045
4328	122688	19016
4329	122711	18987
4330	122738	18959
4331	122768	18931
4332	122793	18902
4333	122824	18874
4334	122851	18845
4335	122879	18817
4336	122908	18789
4337	122939	18761
4338	122972	18733
4339	123000	18705
4340	123026	18676
4341	123049	18647
4342	123079	18619
4343	123105	18590
4344	123128	18561
4345	123157	18533
4346	123184	18504
4347	123208	18475
4348	123235	18447
4349	123261	18418
4350	123284	18389
4351	123310	18360
4352	123334	18331
4353	123362	18303
4354	123385	18274
4355	123414	18245
4356	123441	18217
4357	123464	18188
4358	123490	18159
4359	123520	18131
4360	123548	18102
4361	123574	18074
4362	123598	18045
4363	123626	18017
4364	123653	17988
4365	123680	17960
4366	123702	17930
4367	123727	17902
4368	123755	17873
4369	123782	17845
4370	123810	17816
4371	123833	17787
4372	123861	17759
4373	123884	17730
4374	123913	17701
4375	123938	17673
4376	123963	17644
4377	123999	17617
4378	124022	17588
4379	124053	17560
4380	124082	17531
4381	124113	17503
4382	124139	17475
4383	124169	17447
4384	124196	17418
4385	124224	17390
4386	124245	17360
4387	124271	17332
4388	124297	17303
4389	124325	17275
4390	124350	17246
4391	124378	17218
4392	124406	17189
4393	124434	17161
4394	124464	17133
4395	124490	17104
4396	124520	17076
4397	124546	17047
4398	124572	17019
4399	124607	16991
4400	124636	16963
4401	124665	16935
4402	124694	16907
4403	124725	16879
4404	124751	16850
4405	124776	16821
4406	124802	16793
4407	124828	16764
4408	124855	16736
4409	124885	16708
4410	124911	16679
4411	124938	16650
4412	124963	16622
4413	124991	16593
4414	125021	16565
4415	125046	16536
4416	125073	16508
4417	125102	16480
4418	125129	16451
4419	125160	16423
4420	125189	16395
4421	125221	16367
4422	125252	16339
4423	125280	16311
4424	125308	16283
4425	125328	16253
4426	125361	16225
4427	125384	16196
4428	125414	16168
4429	125438	16139
4430	125464	16111
4431	125494	16083
4432	125523	16054
4433	125549	16026
4434	125580	15998
4435	125610	15970
4436	125644	15942
4437	125676	15914
4438	125701	15886
4439	125733	15858
4440	125765	15830
4441	125794	15802
4442	125821	15773
4443	125850	15745
4444	125878	15717
4445	125905	15688
4446	125940	15661
4447	125982	15634
4448	126015	15606
4449	126045	15578
4450	126077	15550
4451	126106	15522
4452	126137	15494
4453	126160	15465
4454	126184	15436
4455	126214	15408
4456	126241	15380
4457	126272	15352
4458	126305	15324
4459	126333	15295
4460	126362	15267
4461	126391	15239
4462	126419	15211
4463	126448	15182
4464	126477	15154
4465	126501	15125
4466	126528	15097
4467	126552	15068
4468	126575	15039
4469	126601	15010
4470	126628	14982
4471	126651	14953
4472	126679	14925
4473	126707	14896
4474	126733	14868
4475	126761	14839
4476	126788	14811
4477	126814	14782
4478	126839	14754
4479	126865	14725
4480	126895	14697
4481	126922	14668
4482	126947	14640
4483	126978	14612
4484	127004	14583
4485	127036	14555
4486	127065	14527
4487	127090	14498
4488	127119	14470
4489	127146	14441
4490	127171	14413
4491	127199	14384
4492	127229	14356
4493	127256	14328
4494	127283	14299
4495	127308	14271
4496	127337	14243
4497	127361	14214
4498	127389	14185
4499	127415	14157
4500	127444	14129
4501	127469	14100
4502	127495	14071
4503	127520	14043
4504	127546	14014
4505	127571	13985
4506	127596	13957
4507	127620	13928
4508	127643	13899
4509	127667	13870
4510	127693	13842
4511	127722	13813
4512	127753	13785
4513	127784	13757
4514	127810	13729
4515	127834	13700
4516	127860	13671
4517	127886	13643
4518	127909	13614
4519	127935	13586
4520	127963	13557
4521	127989	13529
4522	128015	13500
4523	128043	13472
4524	128071	13443
4525	128104	13416
4526	128131	13387
4527	128156	13359
4528	128179	13330
4529	128205	13301
4530	128232	13273
4531	128258	13244
4532	128285	13216
4533	128311	13187
4534	128335	13158
4535	128359	13130
4536	128387	13101
4537	128413	13073
4538	128437	13044
4539	128462	13016
4540	128493	12988
4541	128518	12959
4542	128542	12930
4543	128571	12902
4544	128599	12874
4545	128626	12845
4546	128653	12817
4547	128677	12788
4548	128701	12759
4549	128726	12731
4550	128754	12702
4551	128780	12674
4552	128805	12645
4553	128829	12616
4554	128856	12588
4555	128881	12560
4556	128909	12531
4557	128934	12503
4558	128966	12475
4559	128991	12446
4560	129018	12418
4561	129041	12389
4562	129069	12361
4563	129096	12332
4564	129119	12303
4565	129147	12275
4566	129173	12246
4567	129196	12218
4568	129224	12189
4569	129249	12161
4570	129274	12132
4571	129301	12104
4572	129324	12075
4573	129350	12047
4574	129375	12018
4575	129403	11990
4576	129431	11961
4577	129456	11933
4578	129482	11904
4579	129509	11876
4580	129535	11847
4581	129561	11819
4582	129585	11790
4583	129616	11762
4584	129642	11734
4585	129667	11705
4586	129694	11677
4587	129721	11648
4588	129750	11620
4589	129776	11592
4590	129804	11563
4591	129832	11535
4592	129859	11507
4593	129889	11479
4594	129915	11450
4595	129936	11421
4596	129964	11393
4597	129989	11364
4598	130016	11336
4599	130040	11307
4600	130067	11279
4601	130092	11250
4602	130123	11222
4603	130149	11194
4604	130176	11166
4605	130204	11137
4606	130228	11109
4607	130256	11080
4608	130286	11052
4609	130310	11024
4610	130331	10995
4611	130355	10966
4612	130382	10938
4613	130406	10909
4614	130430	10880
4615	130458	10852
4616	130484	10824
4617	130506	10795
4618	130548	10768
4619	130588	10741
4620	130616	10712
4621	130642	10684
4622	130671	10656
4623	130698	10627
4624	130727	10599
4625	130753	10571
4626	130777	10542
4627	130804	10514
4628	130830	10485
4629	130857	10457
4630	130884	10428
4631	130910	10400
4632	130940	10372
4633	130966	10343
4634	130991	10315
4635	131016	10286
4636	131043	10258
4637	131068	10230
4638	131092	10201
4639	131117	10172
4640	131141	10144
4641	131166	10115
4642	131192	10087
4643	131219	10059
4644	131245	10030
4645	131272	10002
4646	131298	9973
4647	131324	9945
4648	131354	9917
4649	131380	9888
4650	131409	9860
4651	131437	9832
4652	131465	9804
4653	131488	9775
4654	131511	9746
4655	131535	9718
4656	131563	9689
4657	131589	9661
4658	131615	9633
4659	131641	9604
4660	131668	9576
4661	131695	9548
4662	131721	9519
4663	131747	9491
4664	131773	9462
4665	131801	9434
4666	131825	9406
4667	131849	9377
4668	131876	9349
4669	131904	9320
4670	131930	9292
4671	131956	9264
4672	131985	9235
4673	132014	9207
4674	132040	9179
4675	132069	9151
4676	132093	9122
4677	132121	9094
4678	132144	9065
4679	132168	9037
4680	132193	9008
4681	132215	8980
4682	132240	8951
4683	132266	8923
4684	132293	8894
4685	132315	8866
4686	132340	8837
4687	132365	8809
4688	132386	8780
4689	132411	8752
4690	132438	8723
4691	132466	8695
4692	132490	8667
4693	132517	8638
4694	132545	8610
4695	132572	8582
4696	132600	8553
4697	132626	8525
4698	132652	8497
4699	132680	8468
4700	132705	8440
4701	132732	8412
4702	132758	8383
4703	132784	8355
4704	132807	8326
4705	132830	8298
4706	132858	8270
4707	132885	8241
4708	132909	8213
4709	132936	8185
4710	132963	8156
4711	132990	8128
4712	133013	8099
4713	133039	8071
4714	133062	8042
4715	133086	8014
4716	133112	7986
4717	133140	7957
4718	133166	7929
4719	133195	7901
4720	133220	7873
4721	133245	7844
4722	133272	7816
4723	133298	7787
4724	133323	7759
4725	133354	7731
4726	133384	7703
4727	133415	7675
4728	133442	7647
4729	133470	7618
4730	133495	7590
4731	133524	7562
4732	133551	7533
4733	133576	7505
4734	133606	7477
4735	133626	7448
4736	133653	7420
4737	133679	7392
4738	133703	7363
4739	133724	7335
4740	133751	7306
4741	133778	7278
4742	133802	7250
4743	133829	7221
4744	133855	7193
4745	133878	7165
4746	133908	7136
4747	133937	7108
4748	133967	7080
4749	133997	7052
4750	134028	7024
4751	134057	6996
4752	134084	6968
4753	134110	6939
4754	134138	6911
4755	134172	6883
4756	134199	6855
4757	134229	6827
4758	134256	6798
4759	134284	6770
4760	134315	6742
4761	134342	6714
4762	134373	6686
4763	134401	6657
4764	134427	6629
4765	134454	6601
4766	134479	6573
4767	134505	6544
4768	134533	6516
4769	134559	6488
4770	134588	6460
4771	134614	6431
4772	134643	6403
4773	134666	6375
4774	134693	6346
4775	134718	6318
